site,block,id.plot,species,seedlings_survival,transmitted_light,ground_vegetation_treatment,dds,year
BB,6,BB6NV,Pinus.uncinata,0,64.745,NV,707.8972667,2008
BB,6,BB6NV,Abies.alba,1,64.745,NV,707.8972667,2008
BB,6,BB6NV,Abies.alba,0,64.745,NV,707.8972667,2008
BB,6,BB6NV,Quercus.petraea,1,64.745,NV,707.8972667,2008
BB,6,BB6NV,Abies.alba,0,64.745,NV,707.8972667,2008
BB,6,BB6NV,Pinus.uncinata,0,64.745,NV,707.8972667,2008
BB,6,BB6NV,Abies.alba,1,64.745,NV,707.8972667,2008
BB,6,BB6V,Quercus.petraea,1,63.24,V,707.8972667,2008
BB,6,BB6V,Quercus.petraea,1,63.24,V,707.8972667,2008
BB,6,BB6V,Abies.alba,1,63.24,V,707.8972667,2008
BB,6,BB6V,Quercus.petraea,1,63.24,V,707.8972667,2008
BB,6,BB6V,Fagus.sylvatica,1,63.24,V,707.8972667,2008
BB,6,BB6V,Fagus.sylvatica,1,63.24,V,707.8972667,2008
BB,6,BB6V,Abies.alba,0,63.24,V,707.8972667,2008
BB,6,BB6V,Quercus.petraea,1,63.24,V,707.8972667,2008
BB,6,BB6V,Quercus.petraea,1,63.24,V,707.8972667,2008
BB,6,BB6V,Pinus.uncinata,0,63.24,V,707.8972667,2008
LA,1,LA1NV,Pinus.uncinata,1,97.2925,NV,629.8570108,2008
LA,1,LA1NV,Pinus.uncinata,1,97.2925,NV,629.8570108,2008
LA,1,LA1NV,Fagus.sylvatica,0,97.2925,NV,629.8570108,2008
LA,1,LA1NV,Pinus.uncinata,1,97.2925,NV,629.8570108,2008
LA,1,LA1NV,Fagus.sylvatica,1,97.2925,NV,629.8570108,2008
LA,1,LA1NV,Pinus.uncinata,1,97.2925,NV,629.8570108,2008
LA,1,LA1V,Fagus.sylvatica,1,97.3675,V,629.8570108,2008
LA,2,LA2NV,Abies.alba,0,11.255,NV,629.8570108,2008
LA,2,LA2NV,Abies.alba,1,11.255,NV,629.8570108,2008
LA,2,LA2NV,Fagus.sylvatica,1,11.255,NV,629.8570108,2008
LA,2,LA2NV,Abies.alba,0,11.255,NV,629.8570108,2008
LA,2,LA2NV,Pinus.uncinata,1,11.255,NV,629.8570108,2008
LA,2,LA2NV,Abies.alba,1,11.255,NV,629.8570108,2008
LA,2,LA2NV,Abies.alba,1,11.255,NV,629.8570108,2008
LA,2,LA2NV,Abies.alba,1,11.255,NV,629.8570108,2008
LA,2,LA2NV,Pinus.uncinata,0,11.255,NV,629.8570108,2008
LA,2,LA2NV,Pinus.uncinata,0,11.255,NV,629.8570108,2008
LA,2,LA2NV,Abies.alba,0,11.255,NV,629.8570108,2008
LA,2,LA2V,Abies.alba,1,11.6925,V,629.8570108,2008
LA,2,LA2V,Pinus.uncinata,1,11.6925,V,629.8570108,2008
LA,2,LA2V,Abies.alba,1,11.6925,V,629.8570108,2008
LA,3,LA3NV,Abies.alba,1,96.5875,NV,629.8570108,2008
LA,3,LA3NV,Fagus.sylvatica,1,96.5875,NV,629.8570108,2008
LA,3,LA3NV,Fagus.sylvatica,1,96.5875,NV,629.8570108,2008
LA,3,LA3NV,Abies.alba,0,96.5875,NV,629.8570108,2008
LA,3,LA3NV,Abies.alba,1,96.5875,NV,629.8570108,2008
LA,3,LA3NV,Pinus.uncinata,1,96.5875,NV,629.8570108,2008
LA,3,LA3NV,Abies.alba,0,96.5875,NV,629.8570108,2008
LA,3,LA3NV,Abies.alba,0,96.5875,NV,629.8570108,2008
LA,3,LA3NV,Fagus.sylvatica,1,96.5875,NV,629.8570108,2008
LA,3,LA3NV,Pinus.uncinata,1,96.5875,NV,629.8570108,2008
LA,3,LA3NV,Fagus.sylvatica,1,96.5875,NV,629.8570108,2008
LA,3,LA3NV,Abies.alba,1,96.5875,NV,629.8570108,2008
LA,3,LA3NV,Abies.alba,1,96.5875,NV,629.8570108,2008
LA,3,LA3NV,Fagus.sylvatica,0,96.5875,NV,629.8570108,2008
LA,3,LA3V,Abies.alba,0,96.445,V,629.8570108,2008
LA,3,LA3V,Fagus.sylvatica,1,96.445,V,629.8570108,2008
LA,3,LA3V,Abies.alba,0,96.445,V,629.8570108,2008
LA,3,LA3V,Abies.alba,0,96.445,V,629.8570108,2008
LA,3,LA3V,Fagus.sylvatica,1,96.445,V,629.8570108,2008
LA,3,LA3V,Abies.alba,1,96.445,V,629.8570108,2008
LA,3,LA3V,Abies.alba,0,96.445,V,629.8570108,2008
LA,4,LA4NV,Pinus.uncinata,1,43.2675,NV,629.8570108,2008
LA,4,LA4NV,Pinus.uncinata,1,43.2675,NV,629.8570108,2008
LA,4,LA4V,Abies.alba,0,50.9675,V,629.8570108,2008
LA,4,LA4V,Abies.alba,0,50.9675,V,629.8570108,2008
LA,4,LA4V,Abies.alba,0,50.9675,V,629.8570108,2008
LA,5,LA5NV,Pinus.uncinata,1,92.235,NV,629.8570108,2008
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,629.8570108,2008
LA,5,LA5NV,Abies.alba,1,92.235,NV,629.8570108,2008
LA,5,LA5NV,Pinus.uncinata,0,92.235,NV,629.8570108,2008
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,629.8570108,2008
LA,5,LA5NV,Pinus.uncinata,1,92.235,NV,629.8570108,2008
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,629.8570108,2008
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,629.8570108,2008
LA,5,LA5V,Abies.alba,1,94.7925,V,629.8570108,2008
LA,5,LA5V,Abies.alba,1,94.7925,V,629.8570108,2008
LA,5,LA5V,Fagus.sylvatica,1,94.7925,V,629.8570108,2008
LA,5,LA5V,Abies.alba,1,94.7925,V,629.8570108,2008
LA,5,LA5V,Abies.alba,1,94.7925,V,629.8570108,2008
LA,5,LA5V,Abies.alba,0,94.7925,V,629.8570108,2008
LA,5,LA5V,Abies.alba,0,94.7925,V,629.8570108,2008
LA,5,LA5V,Abies.alba,1,94.7925,V,629.8570108,2008
LA,5,LA5V,Abies.alba,1,94.7925,V,629.8570108,2008
LA,5,LA5V,Abies.alba,0,94.7925,V,629.8570108,2008
LA,6,LA6NV,Abies.alba,1,15.12,NV,629.8570108,2008
LA,6,LA6NV,Abies.alba,1,15.12,NV,629.8570108,2008
LA,6,LA6NV,Pinus.uncinata,1,15.12,NV,629.8570108,2008
LA,6,LA6V,Fagus.sylvatica,1,16.7275,V,629.8570108,2008
LA,6,LA6V,Fagus.sylvatica,1,16.7275,V,629.8570108,2008
Vz,1,Vz1NV,Fagus.sylvatica,1,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Larix.decidua,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Larix.decidua,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Pinus.uncinata,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Pinus.uncinata,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Pinus.uncinata,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Fagus.sylvatica,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1NV,Abies.alba,0,10.685,NV,2652.499991,2009
Vz,1,Vz1V,Abies.alba,0,11.185,V,2652.499991,2009
Vz,1,Vz1V,Larix.decidua,0,11.185,V,2652.499991,2009
Vz,1,Vz1V,Larix.decidua,0,11.185,V,2652.499991,2009
Vz,1,Vz1V,Abies.alba,0,11.185,V,2652.499991,2009
Vz,1,Vz1V,Abies.alba,0,11.185,V,2652.499991,2009
Vz,1,Vz1V,Abies.alba,0,11.185,V,2652.499991,2009
Vz,1,Vz1V,Abies.alba,0,11.185,V,2652.499991,2009
Vz,2,Vz2NV,Quercus.petraea,0,11.635,NV,2652.499991,2009
Vz,2,Vz2NV,Abies.alba,0,11.635,NV,2652.499991,2009
Vz,2,Vz2NV,Abies.alba,0,11.635,NV,2652.499991,2009
Vz,2,Vz2NV,Abies.alba,0,11.635,NV,2652.499991,2009
Vz,2,Vz2NV,Abies.alba,0,11.635,NV,2652.499991,2009
Vz,2,Vz2NV,Pinus.uncinata,0,11.635,NV,2652.499991,2009
Vz,2,Vz2NV,Abies.alba,0,11.635,NV,2652.499991,2009
Vz,2,Vz2NV,Quercus.petraea,0,11.635,NV,2652.499991,2009
Vz,2,Vz2NV,Quercus.petraea,0,11.635,NV,2652.499991,2009
Vz,2,Vz2NV,Abies.alba,0,11.635,NV,2652.499991,2009
Vz,2,Vz2NV,Abies.alba,0,11.635,NV,2652.499991,2009
Vz,2,Vz2NV,Abies.alba,0,11.635,NV,2652.499991,2009
Vz,3,Vz3NV,Abies.alba,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Quercus.petraea,1,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Larix.decidua,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Quercus.petraea,1,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Abies.alba,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Larix.decidua,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Abies.alba,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Larix.decidua,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Larix.decidua,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Abies.alba,1,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Quercus.petraea,1,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Abies.alba,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Quercus.petraea,1,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Larix.decidua,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Larix.decidua,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Fagus.sylvatica,1,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Quercus.petraea,1,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Abies.alba,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Abies.alba,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Quercus.petraea,1,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Fagus.sylvatica,1,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Larix.decidua,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Abies.alba,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Abies.alba,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Quercus.petraea,1,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Abies.alba,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Fagus.sylvatica,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Abies.alba,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Abies.alba,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Quercus.petraea,1,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Quercus.petraea,1,18.645,NV,2652.499991,2009
Vz,3,Vz3NV,Pinus.uncinata,0,18.645,NV,2652.499991,2009
Vz,3,Vz3V,Abies.alba,0,20.175,V,2652.499991,2009
Vz,3,Vz3V,Quercus.petraea,1,20.175,V,2652.499991,2009
Vz,3,Vz3V,Pinus.uncinata,0,20.175,V,2652.499991,2009
Vz,3,Vz3V,Larix.decidua,0,20.175,V,2652.499991,2009
Vz,3,Vz3V,Quercus.petraea,1,20.175,V,2652.499991,2009
Vz,3,Vz3V,Abies.alba,0,20.175,V,2652.499991,2009
Vz,3,Vz3V,Quercus.petraea,1,20.175,V,2652.499991,2009
Vz,3,Vz3V,Abies.alba,0,20.175,V,2652.499991,2009
Vz,3,Vz3V,Abies.alba,0,20.175,V,2652.499991,2009
Vz,3,Vz3V,Quercus.petraea,1,20.175,V,2652.499991,2009
Vz,3,Vz3V,Abies.alba,0,20.175,V,2652.499991,2009
Vz,3,Vz3V,Abies.alba,0,20.175,V,2652.499991,2009
Vz,3,Vz3V,Abies.alba,0,20.175,V,2652.499991,2009
Vz,4,Vz4NV,Quercus.petraea,1,19.25,NV,2652.499991,2009
Vz,4,Vz4NV,Larix.decidua,0,19.25,NV,2652.499991,2009
Vz,4,Vz4NV,Abies.alba,0,19.25,NV,2652.499991,2009
Vz,4,Vz4NV,Larix.decidua,0,19.25,NV,2652.499991,2009
Vz,4,Vz4NV,Quercus.petraea,1,19.25,NV,2652.499991,2009
Vz,4,Vz4NV,Quercus.petraea,1,19.25,NV,2652.499991,2009
Vz,4,Vz4NV,Pinus.uncinata,0,19.25,NV,2652.499991,2009
Vz,4,Vz4NV,Abies.alba,0,19.25,NV,2652.499991,2009
Vz,4,Vz4NV,Quercus.petraea,1,19.25,NV,2652.499991,2009
Vz,4,Vz4NV,Quercus.petraea,1,19.25,NV,2652.499991,2009
Vz,4,Vz4NV,Abies.alba,0,19.25,NV,2652.499991,2009
Vz,4,Vz4NV,Pinus.uncinata,0,19.25,NV,2652.499991,2009
Vz,4,Vz4V,Pinus.uncinata,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Abies.alba,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Pinus.uncinata,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Pinus.uncinata,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Abies.alba,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Abies.alba,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Pinus.uncinata,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Fagus.sylvatica,1,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Pinus.uncinata,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Abies.alba,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Pinus.uncinata,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Fagus.sylvatica,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Abies.alba,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Abies.alba,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Abies.alba,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Quercus.petraea,1,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Abies.alba,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Pinus.uncinata,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Abies.alba,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Abies.alba,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Abies.alba,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Pinus.uncinata,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Pinus.uncinata,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Abies.alba,0,16.4725,V,2652.499991,2009
Vz,4,Vz4V,Quercus.petraea,1,16.4725,V,2652.499991,2009
Vz,5,Vz5NV,Larix.decidua,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Pinus.uncinata,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Pinus.uncinata,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Quercus.petraea,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Abies.alba,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Larix.decidua,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Abies.alba,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Pinus.uncinata,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Quercus.petraea,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Larix.decidua,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Abies.alba,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Quercus.petraea,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Abies.alba,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Pinus.uncinata,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Larix.decidua,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Larix.decidua,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Pinus.uncinata,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Abies.alba,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Fagus.sylvatica,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Quercus.petraea,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Larix.decidua,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Pinus.uncinata,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Larix.decidua,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Abies.alba,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Larix.decidua,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Pinus.uncinata,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Quercus.petraea,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Larix.decidua,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Quercus.petraea,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Abies.alba,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Quercus.petraea,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Abies.alba,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Quercus.petraea,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Quercus.petraea,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Quercus.petraea,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Abies.alba,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Pinus.uncinata,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Abies.alba,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Quercus.petraea,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Abies.alba,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Pinus.uncinata,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Pinus.uncinata,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Abies.alba,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Quercus.petraea,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Abies.alba,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Fagus.sylvatica,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Pinus.uncinata,0,20.4575,NV,2652.499991,2009
Vz,5,Vz5NV,Fagus.sylvatica,1,20.4575,NV,2652.499991,2009
Vz,5,Vz5V,Quercus.petraea,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Pinus.uncinata,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Larix.decidua,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Larix.decidua,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Abies.alba,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Quercus.petraea,1,16.02,V,2652.499991,2009
Vz,5,Vz5V,Fagus.sylvatica,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Quercus.petraea,1,16.02,V,2652.499991,2009
Vz,5,Vz5V,Quercus.petraea,1,16.02,V,2652.499991,2009
Vz,5,Vz5V,Abies.alba,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Quercus.petraea,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Larix.decidua,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Fagus.sylvatica,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Abies.alba,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Quercus.petraea,1,16.02,V,2652.499991,2009
Vz,5,Vz5V,Pinus.uncinata,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Larix.decidua,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Quercus.petraea,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Quercus.petraea,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Abies.alba,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Abies.alba,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Fagus.sylvatica,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Pinus.uncinata,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Abies.alba,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Fagus.sylvatica,1,16.02,V,2652.499991,2009
Vz,5,Vz5V,Abies.alba,0,16.02,V,2652.499991,2009
Vz,5,Vz5V,Pinus.uncinata,0,16.02,V,2652.499991,2009
Vz,6,Vz6NV,Abies.alba,1,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Abies.alba,1,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Fagus.sylvatica,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Larix.decidua,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Abies.alba,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Abies.alba,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Larix.decidua,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Abies.alba,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Abies.alba,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Abies.alba,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Abies.alba,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Abies.alba,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Pinus.uncinata,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Pinus.uncinata,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Abies.alba,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Abies.alba,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Quercus.petraea,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Abies.alba,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6NV,Pinus.uncinata,0,12.4725,NV,2652.499991,2009
Vz,6,Vz6V,Abies.alba,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Larix.decidua,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Abies.alba,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Larix.decidua,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Abies.alba,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Larix.decidua,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Larix.decidua,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Abies.alba,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Pinus.uncinata,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Abies.alba,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Pinus.uncinata,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Abies.alba,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Abies.alba,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Pinus.uncinata,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Pinus.uncinata,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Fagus.sylvatica,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Abies.alba,0,11.91,V,2652.499991,2009
Vz,6,Vz6V,Pinus.uncinata,0,11.91,V,2652.499991,2009
Mo,1,Mo1NV,Larix.decidua,0,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Larix.decidua,0,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Abies.alba,1,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Pinus.uncinata,0,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Larix.decidua,0,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Larix.decidua,0,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Abies.alba,0,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Abies.alba,1,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Larix.decidua,0,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Abies.alba,0,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Abies.alba,0,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Abies.alba,1,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Abies.alba,1,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Abies.alba,1,5.945,NV,1640.822355,2009
Mo,1,Mo1NV,Quercus.petraea,1,5.945,NV,1640.822355,2009
Mo,1,Mo1V,Abies.alba,0,6.88,V,1640.822355,2009
Mo,1,Mo1V,Abies.alba,0,6.88,V,1640.822355,2009
Mo,1,Mo1V,Abies.alba,0,6.88,V,1640.822355,2009
Mo,1,Mo1V,Abies.alba,0,6.88,V,1640.822355,2009
Mo,1,Mo1V,Abies.alba,0,6.88,V,1640.822355,2009
Mo,1,Mo1V,Abies.alba,1,6.88,V,1640.822355,2009
Mo,1,Mo1V,Abies.alba,1,6.88,V,1640.822355,2009
Mo,2,Mo2NV,Abies.alba,0,11.19,NV,1640.822355,2009
Mo,2,Mo2NV,Pinus.uncinata,0,11.19,NV,1640.822355,2009
Mo,2,Mo2NV,Larix.decidua,0,11.19,NV,1640.822355,2009
Mo,2,Mo2NV,Abies.alba,1,11.19,NV,1640.822355,2009
